chr1	27120000	27205000	0.311220014085825	1
chr1	27125000	27200000	0.307484599056764	1
chr1	27130000	27150000	0.99795319549942	1
chr1	27135000	27155000	0.998528771350265	1
chr1	27135000	27160000	0.998317331905524	1
chr1	27135000	27165000	0.795589375184266	1
chr1	27135000	27195000	0.416900566148541	1
chr1	27135000	27200000	0.410656895564464	1
chr1	27135000	27205000	0.409682234931967	1
chr1	27135000	27215000	0.309428508008003	1
chr1	27140000	27185000	0.564639330604714	1
chr1	27140000	27205000	0.408518408708801	1
chr1	27145000	27165000	0.99755761783125	1
chr1	27155000	27185000	0.794980069771461	1
chr1	27160000	27190000	0.797998205330437	1
chr1	27165000	27185000	0.998682179597895	1
chr1	27165000	27190000	0.997968388439773	1
chr1	27165000	27205000	0.563859708128392	1
chr1	27170000	27190000	0.998951512194007	1
chr1	27170000	27200000	0.795486234952969	1
chr1	27175000	27195000	0.998371833872772	1
chr1	27175000	27200000	0.998473822055653	1
chr1	27175000	27205000	0.998212992950403	1
chr1	27175000	27210000	0.798571526707803	1
chr1	27180000	27200000	0.99860998750556	1
chr1	27180000	27205000	0.998135917201992	1
chr1	27180000	27210000	0.800481208199485	1
chr1	27185000	27205000	0.998249033339325	1
chr1	27225000	27245000	0.998033856961408	1
chr1	27360000	27420000	0.405272989716721	1
chr1	27365000	27415000	0.568355635077428	1
chr1	27365000	27420000	0.571785744207808	1
chr1	27370000	27410000	0.563790506131821	1
chr1	27370000	27415000	0.57226506490818	1
chr1	27370000	27420000	0.998201031372494	1
chr1	27370000	27425000	0.573750292565385	1
chr1	27370000	27610000	0.138272509357627	1
chr1	27375000	27405000	0.790595155642834	1
chr1	27375000	27415000	0.798189060188181	1
chr1	27375000	27420000	0.7934861930461	1
chr1	27375000	27425000	0.407718010972547	1
chr1	27380000	27415000	0.795111208508523	1
chr1	27380000	27420000	0.555485003178442	1
chr1	27420000	27605000	0.164019997525555	1
chr1	27420000	27610000	0.201583173645311	1
chr1	27425000	27600000	0.244051955718856	1
chr1	27425000	27605000	0.562801146082429	1
chr1	27425000	27610000	0.799501844460331	1
chr1	27425000	27615000	0.245751363536361	1
chr1	27425000	27620000	0.241516157928119	1
chr1	27430000	27595000	0.239294963748704	1
chr1	27430000	27600000	0.244941977979848	1
chr1	27430000	27605000	0.565210476307848	1
chr1	27430000	27610000	0.798957350253693	1
chr1	27430000	27615000	0.563495887798368	1
chr1	27430000	27620000	0.162259562567896	1
chr1	27435000	27600000	0.195491398530311	1
chr1	27435000	27605000	0.196385285884273	1
chr1	27435000	27610000	0.313107585021017	1
chr1	27440000	27605000	0.192439302549844	1
chr1	27460000	27480000	0.998316839446299	1
chr1	27495000	27515000	0.997964707959266	1
chr1	27515000	27610000	0.241107051071623	1
chr1	27520000	27610000	0.413355438924365	1
chr1	27525000	27600000	0.411612553593203	1
chr1	27525000	27605000	0.31213877042877	1
chr1	27525000	27610000	0.313687290141863	1
chr1	27535000	27555000	0.998139982799451	1
chr1	27560000	27580000	0.998748368034676	1
chr1	27620000	27710000	0.556198048408719	1
chr1	27620000	27715000	0.564560260535643	1
chr1	27620000	27720000	0.566613397185004	1
chr1	27625000	27705000	0.310640561011563	1
chr1	27625000	27710000	0.800510259386783	1
chr1	27625000	27715000	0.80556558287818	1
chr1	27625000	27720000	0.795489516681574	1
chr1	27625000	27725000	0.249532697863423	1
chr1	27630000	27705000	0.311793225263826	1
chr1	27630000	27710000	0.567329488243188	1
chr1	27630000	27715000	0.572272051785449	1
chr1	27630000	27720000	0.4159552622813	1
chr1	27635000	27700000	0.407283886276551	1
chr1	27635000	27705000	0.414781806117937	1
chr1	27635000	27710000	0.409903917520692	1
chr1	27635000	27715000	0.311306979111197	1
chr1	27635000	27720000	0.307886638938575	1
chr1	27640000	27705000	0.314566294866441	1
chr1	27640000	27715000	0.413505208033293	1
chr1	27645000	27665000	0.997735595019874	1
chr1	27645000	27710000	0.313128873582338	1
chr1	27655000	27675000	0.998071602970379	1
chr1	27655000	27685000	0.800594829878361	1
chr1	27655000	27705000	0.408002037069541	1
chr1	27660000	27680000	0.998361050720737	1
chr1	27660000	27710000	0.566375727143432	1
chr1	27670000	27710000	0.55851657331427	1
chr1	27680000	27710000	0.796356539113133	1
chr1	27690000	27710000	0.99827256306595	1
chr1	27735000	27820000	0.251325662176202	1
chr1	27740000	27760000	0.998169641529027	1
chr1	27740000	27795000	0.560422531800793	1
chr1	27740000	27805000	0.405805396444297	1
chr1	27740000	27815000	0.403899906925769	1
chr1	27745000	27765000	0.99999999999983	1
chr1	27745000	27785000	0.560438478194774	1
chr1	27745000	27790000	0.561808942869862	1
chr1	27745000	27795000	0.413543955909264	1
chr1	27745000	27805000	0.56264960950746	1
chr1	27745000	27810000	0.408187102739925	1
chr1	27745000	27820000	0.309357096659224	1
chr1	27750000	27770000	0.997880022610844	1
chr1	27750000	27790000	0.565398460622114	1
chr1	27750000	27800000	0.560643040252364	1
chr1	27755000	27775000	0.998338809535193	1
chr1	27755000	27795000	0.571298576555975	1
chr1	27755000	27800000	0.563889054984906	1
chr1	27755000	27805000	0.565606420529043	1
chr1	27755000	27815000	0.412629614606859	1
chr1	27760000	27780000	0.998214974547793	1
chr1	27760000	27785000	0.998221752503769	1
chr1	27760000	27790000	0.79926818112779	1
chr1	27760000	27795000	0.800351908152377	1
chr1	27760000	27800000	0.794570254736811	1
chr1	27760000	27805000	0.577227085935541	1
chr1	27760000	27810000	0.570307668998174	1
chr1	27760000	27815000	0.561229612710383	1
chr1	27760000	27820000	0.405641924253162	1
chr1	27765000	27785000	0.998524298952033	1
chr1	27765000	27795000	0.801209201018395	1
chr1	27765000	27800000	0.997527490524233	1
chr1	27765000	27805000	0.799744555242807	1
chr1	27765000	27810000	0.80020740525447	1
chr1	27765000	27815000	0.569519954540804	1
chr1	27770000	27790000	0.998804140151704	1
chr1	27770000	27795000	0.998832872298099	1
chr1	27770000	27800000	0.998503076681963	1
chr1	27770000	27805000	0.797039591769217	1
chr1	27770000	27810000	0.801151646173355	1
chr1	27770000	27815000	0.566787828526707	1
chr1	27775000	27795000	0.999025451455899	1
chr1	27775000	27800000	0.998453034835026	1
chr1	27775000	27805000	0.80513727521177	1
chr1	27775000	27810000	0.801480099930608	1
chr1	27775000	27815000	0.563706037552251	1
chr1	27780000	27800000	0.999048357048785	1
chr1	27780000	27810000	0.804837094875334	1
chr1	27785000	27805000	0.998520945567758	1
chr1	27785000	27810000	0.998041623538146	1
chr1	27790000	27810000	0.998360986687803	1
chr1	27820000	27840000	0.998328839116465	1
chr1	27820000	27845000	0.998331258315928	1
chr1	27825000	27845000	0.998654604778352	1
chr1	27830000	27850000	0.998214012781756	1
chr1	27860000	27880000	0.99826540849339	1
chr1	27865000	27885000	0.997907928596911	1
chr1	27750000	27785000	0.576736824123325	1
chr1	27645000	27700000	0.405800252753617	1
chr1	27650000	27705000	0.413468375199618	1
chr1	27655000	27710000	0.409238707521134	1
chr1	27745000	27800000	0.413405130843722	1
chr1	27750000	27805000	0.413712202632171	1
chr1	27755000	27810000	0.411714361305587	1
chr1	27630000	27695000	0.308748211793192	1
chr1	27650000	27715000	0.306287239263363	1
chr1	27130000	27200000	0.314949485029843	1
chr1	27535000	27605000	0.314334301939548	1
chr1	27630000	27700000	0.313593135252165	1
chr1	27640000	27710000	0.318675503289534	1
chr1	27740000	27810000	0.310765077563815	1
chr1	27745000	27815000	0.311762844749448	1
chr1	27515000	27600000	0.242342964394941	1
chr1	27520000	27605000	0.243617604657215	1
chr1	27620000	27705000	0.24674296041701	1
chr1	27445000	27605000	0.155602713671602	1
chr1	27435000	27615000	0.140369934958278	1
chr1	27370000	27405000	0.571420813153478	1
chr1	27675000	27710000	0.570117267584452	1
chr1	27780000	27815000	0.572688601190788	1
chr1	27525000	27615000	0.244850688972656	1
chr1	27125000	27205000	0.244968574180748	1
chr1	27440000	27610000	0.138736874683843	1
chr1	27375000	27410000	0.568425524378592	1
chr1	27380000	27405000	0.805502626487309	1
