27735000	27735000	1399.4061
27735000	27740000	382.16946
27740000	27740000	1564.5841
27735000	27745000	211.07745
27740000	27745000	536.5531
27745000	27745000	1181.5708
27735000	27750000	182.80476
27740000	27750000	272.92346
27745000	27750000	583.62494
27750000	27750000	1360.4515
27735000	27755000	143.38354
27740000	27755000	209.38416
27745000	27755000	340.8237
27750000	27755000	542.8465
27755000	27755000	1247.0708
27735000	27760000	143.61528
27740000	27760000	188.86989
27745000	27760000	254.59308
27750000	27760000	316.1552
27755000	27760000	615.6628
27760000	27760000	1385.0219
27735000	27765000	110.85465
27740000	27765000	160.21968
27745000	27765000	229.08891
27750000	27765000	254.96033
27755000	27765000	332.96796
27760000	27765000	505.19977
27765000	27765000	1494.014
27735000	27770000	111.603836
27740000	27770000	148.88245
27745000	27770000	158.87166
27750000	27770000	179.9812
27755000	27770000	215.5675
27760000	27770000	297.15515
27765000	27770000	542.939
27770000	27770000	1434.986
27735000	27775000	102.664825
27740000	27775000	125.60215
27745000	27775000	145.2363
27750000	27775000	161.73454
27755000	27775000	196.37865
27760000	27775000	211.03047
27765000	27775000	264.91196
27770000	27775000	699.10736
27775000	27775000	1452.2028
27735000	27780000	85.536194
27740000	27780000	111.759056
27745000	27780000	130.9737
27750000	27780000	140.35371
27755000	27780000	163.85545
27760000	27780000	191.84772
27765000	27780000	204.23991
27770000	27780000	350.85
27775000	27780000	597.4093
27780000	27780000	1479.6399
27735000	27785000	72.2647
27740000	27785000	126.476006
27745000	27785000	130.94444
27750000	27785000	149.18211
27755000	27785000	141.241
27760000	27785000	192.05142
27765000	27785000	209.16486
27770000	27785000	282.32727
27775000	27785000	377.54718
27780000	27785000	613.51636
27785000	27785000	1436.2395
27735000	27790000	94.514656
27740000	27790000	101.25732
27745000	27790000	131.8116
27750000	27790000	135.88336
27755000	27790000	126.1761
27760000	27790000	159.57515
27765000	27790000	175.47801
27770000	27790000	221.55267
27775000	27790000	310.2883
27780000	27790000	378.08707
27785000	27790000	648.80695
27790000	27790000	1376.7639
27735000	27795000	80.15604
27740000	27795000	130.52744
27745000	27795000	126.36245
27750000	27795000	122.29517
27755000	27795000	143.10706
27760000	27795000	162.68613
27765000	27795000	166.43124
27770000	27795000	222.74925
27775000	27795000	226.17166
27780000	27795000	294.66202
27785000	27795000	368.84256
27790000	27795000	671.54803
27795000	27795000	1477.3312
27735000	27800000	87.25074
27740000	27800000	114.94923
27745000	27800000	126.25507
27750000	27800000	131.11607
27755000	27800000	134.55972
27760000	27800000	150.38
27765000	27800000	178.08699
27770000	27800000	208.41798
27775000	27800000	204.82082
27780000	27800000	226.30403
27785000	27800000	270.23737
27790000	27800000	360.20325
27795000	27800000	544.3961
27800000	27800000	1567.5782
27735000	27805000	77.546196
27740000	27805000	119.45317
27745000	27805000	132.72185
27750000	27805000	126.42018
27755000	27805000	136.40729
27760000	27805000	149.35287
27765000	27805000	160.47563
27770000	27805000	154.73465
27775000	27805000	173.99136
27780000	27805000	175.74742
27785000	27805000	209.12767
27790000	27805000	226.02457
27795000	27805000	299.7695
27800000	27805000	572.0181
27805000	27805000	1564.5995
27735000	27810000	74.95596
27740000	27810000	111.88289
27745000	27810000	121.65549
27750000	27810000	107.95669
27755000	27810000	125.367004
27760000	27810000	142.1132
27765000	27810000	162.06862
27770000	27810000	165.96881
27775000	27810000	167.12862
27780000	27810000	173.82765
27785000	27810000	184.62045
27790000	27810000	198.70491
27795000	27810000	238.2306
27800000	27810000	287.1469
27805000	27810000	686.65594
27810000	27810000	1683.1674
27735000	27815000	82.06287
27740000	27815000	118.34114
27745000	27815000	112.870544
27750000	27815000	103.00218
27755000	27815000	125.72702
27760000	27815000	131.30745
27765000	27815000	141.32916
27770000	27815000	137.60265
27775000	27815000	133.59712
27780000	27815000	145.17503
27785000	27815000	123.75681
27790000	27815000	143.95009
27795000	27815000	171.66101
27800000	27815000	176.46799
27805000	27815000	258.31006
27810000	27815000	457.33044
27815000	27815000	1469.7395
27735000	27820000	106.051735
27740000	27820000	79.71728
27745000	27820000	110.868744
27750000	27820000	99.14605
27755000	27820000	101.02208
27760000	27820000	119.127754
27765000	27820000	99.70281
27770000	27820000	85.36561
27775000	27820000	92.32808
27780000	27820000	101.87069
27785000	27820000	102.62317
27790000	27820000	119.58222
27795000	27820000	123.40851
27800000	27820000	156.44028
27805000	27820000	179.26468
27810000	27820000	208.46248
27815000	27820000	532.0792
27820000	27820000	1453.4952
27735000	27825000	78.49312
27740000	27825000	91.865585
27745000	27825000	88.83593
27750000	27825000	92.31549
27755000	27825000	84.936615
27760000	27825000	97.39368
27765000	27825000	101.33277
27770000	27825000	110.17965
27775000	27825000	82.47132
27780000	27825000	100.230446
27785000	27825000	86.066574
27790000	27825000	111.77334
27795000	27825000	110.41058
27800000	27825000	132.54626
27805000	27825000	146.14485
27810000	27825000	166.56232
27815000	27825000	294.54434
27820000	27825000	569.6521
27825000	27825000	1283.4558
27735000	27830000	81.111305
27740000	27830000	78.83566
27745000	27830000	79.80406
27750000	27830000	88.7769
27755000	27830000	85.39327
27760000	27830000	94.98976
27765000	27830000	75.39814
27770000	27830000	79.27388
27775000	27830000	72.43611
27780000	27830000	88.867744
27785000	27830000	73.96065
27790000	27830000	98.55792
27795000	27830000	93.070724
27800000	27830000	109.09567
27805000	27830000	102.98874
27810000	27830000	128.12494
27815000	27830000	201.3493
27820000	27830000	306.17325
27825000	27830000	558.92126
27830000	27830000	1536.4347
27735000	27835000	70.10281
27740000	27835000	77.59445
27745000	27835000	80.55002
27750000	27835000	69.28045
27755000	27835000	63.54281
27760000	27835000	70.18535
27765000	27835000	79.02995
27770000	27835000	70.250824
27775000	27835000	78.873795
27780000	27835000	77.37324
27785000	27835000	81.91132
27790000	27835000	84.652954
27795000	27835000	77.89744
27800000	27835000	91.9441
27805000	27835000	97.23699
27810000	27835000	123.18233
27815000	27835000	150.95793
27820000	27835000	229.86908
27825000	27835000	297.51926
27830000	27835000	520.1804
27835000	27835000	1599.2552
27735000	27840000	81.50494
27740000	27840000	74.732895
27745000	27840000	80.77687
27750000	27840000	74.761475
27755000	27840000	80.00607
27760000	27840000	80.90959
27765000	27840000	71.58784
27770000	27840000	70.76166
27775000	27840000	70.77866
27780000	27840000	77.99261
27785000	27840000	77.07401
27790000	27840000	71.12334
27795000	27840000	89.22515
27800000	27840000	94.09136
27805000	27840000	102.92426
27810000	27840000	95.43748
27815000	27840000	161.31921
27820000	27840000	195.75703
27825000	27840000	259.42728
27830000	27840000	322.85028
27835000	27840000	590.19196
27840000	27840000	1285.5862
27735000	27845000	83.33076
27740000	27845000	80.97064
27745000	27845000	75.45738
27750000	27845000	82.71607
27755000	27845000	67.76699
27760000	27845000	67.62381
27765000	27845000	82.37135
27770000	27845000	81.55951
27775000	27845000	74.03663
27780000	27845000	74.5055
27785000	27845000	72.537186
27790000	27845000	74.755974
27795000	27845000	69.46414
27800000	27845000	88.272606
27805000	27845000	76.55771
27810000	27845000	103.48906
27815000	27845000	103.96205
27820000	27845000	195.83208
27825000	27845000	212.7376
27830000	27845000	236.35924
27835000	27845000	320.37616
27840000	27845000	542.9124
27845000	27845000	1736.3081
27735000	27850000	69.776794
27740000	27850000	85.30562
27745000	27850000	91.790565
27750000	27850000	69.60211
27755000	27850000	73.05985
27760000	27850000	71.81236
27765000	27850000	68.096344
27770000	27850000	78.24841
27775000	27850000	76.35825
27780000	27850000	67.77393
27785000	27850000	61.9104
27790000	27850000	85.500374
27795000	27850000	90.00911
27800000	27850000	79.17513
27805000	27850000	78.93545
27810000	27850000	106.25713
27815000	27850000	98.76389
27820000	27850000	135.5007
27825000	27850000	166.06068
27830000	27850000	191.16814
27835000	27850000	212.73442
27840000	27850000	294.23672
27845000	27850000	484.29486
27850000	27850000	1871.0424
27735000	27855000	77.23257
27740000	27855000	81.9969
27745000	27855000	76.771835
27750000	27855000	71.59624
27755000	27855000	72.02166
27760000	27855000	64.89651
27765000	27855000	59.976337
27770000	27855000	71.24321
27775000	27855000	59.98
27780000	27855000	68.0698
27785000	27855000	69.6527
27790000	27855000	76.94722
27795000	27855000	61.930138
27800000	27855000	61.439854
27805000	27855000	86.86188
27810000	27855000	94.2029
27815000	27855000	106.38079
27820000	27855000	124.90599
27825000	27855000	143.31898
27830000	27855000	137.72305
27835000	27855000	160.47803
27840000	27855000	204.78717
27845000	27855000	223.55553
27850000	27855000	345.25177
27855000	27855000	1529.2478
27735000	27860000	79.38927
27740000	27860000	74.67106
27745000	27860000	65.959366
27750000	27860000	56.00046
27755000	27860000	60.61169
27760000	27860000	60.472843
27765000	27860000	47.464584
27770000	27860000	42.571236
27775000	27860000	59.237087
27780000	27860000	51.74299
27785000	27860000	59.5353
27790000	27860000	48.666206
27795000	27860000	66.861496
27800000	27860000	63.702724
27805000	27860000	70.52083
27810000	27860000	80.22854
27815000	27860000	89.48054
27820000	27860000	106.70983
27825000	27860000	106.92899
27830000	27860000	130.19777
27835000	27860000	142.25879
27840000	27860000	163.99576
27845000	27860000	205.60019
27850000	27860000	231.23228
27855000	27860000	581.9828
27860000	27860000	1644.3704
27735000	27865000	68.74037
27740000	27865000	76.39115
27745000	27865000	64.05072
27750000	27865000	59.680317
27755000	27865000	58.857784
27760000	27865000	54.13264
27765000	27865000	58.445045
27770000	27865000	61.166946
27775000	27865000	46.35454
27780000	27865000	64.063286
27785000	27865000	46.62063
27790000	27865000	56.854965
27795000	27865000	62.086193
27800000	27865000	57.239494
27805000	27865000	58.208153
27810000	27865000	54.253296
27815000	27865000	87.74532
27820000	27865000	108.00891
27825000	27865000	108.061424
27830000	27865000	112.02487
27835000	27865000	120.15166
27840000	27865000	146.55412
27845000	27865000	167.13191
27850000	27865000	205.30757
27855000	27865000	317.51184
27860000	27865000	450.28574
27865000	27865000	1449.621
27735000	27870000	80.3159
27740000	27870000	64.08203
27745000	27870000	57.832012
27750000	27870000	61.305267
27755000	27870000	58.165592
27760000	27870000	65.290085
27765000	27870000	64.999405
27770000	27870000	59.657333
27775000	27870000	49.143597
27780000	27870000	42.376087
27785000	27870000	55.508854
27790000	27870000	52.242397
27795000	27870000	58.98901
27800000	27870000	60.227535
27805000	27870000	52.401752
27810000	27870000	68.3965
27815000	27870000	81.17403
27820000	27870000	94.154175
27825000	27870000	115.19075
27830000	27870000	94.60847
27835000	27870000	122.73776
27840000	27870000	123.7326
27845000	27870000	153.07356
27850000	27870000	157.5341
27855000	27870000	228.48077
27860000	27870000	272.30795
27865000	27870000	592.36865
27870000	27870000	1429.7826
27735000	27875000	61.55749
27740000	27875000	66.81585
27745000	27875000	74.62009
27750000	27875000	46.87315
27755000	27875000	59.170723
27760000	27875000	51.90263
27765000	27875000	47.416245
27770000	27875000	54.173615
27775000	27875000	61.842083
27780000	27875000	55.906166
27785000	27875000	51.46035
27790000	27875000	53.39078
27795000	27875000	53.19571
27800000	27875000	56.45652
27805000	27875000	65.78774
27810000	27875000	45.11726
27815000	27875000	71.394485
27820000	27875000	79.78117
27825000	27875000	98.64687
27830000	27875000	95.14632
27835000	27875000	99.72936
27840000	27875000	120.545456
27845000	27875000	119.822334
27850000	27875000	161.24934
27855000	27875000	159.63966
27860000	27875000	239.50131
27865000	27875000	268.81503
27870000	27875000	560.93805
27875000	27875000	1342.2249
27735000	27880000	72.81847
27740000	27880000	59.337555
27745000	27880000	64.65662
27750000	27880000	61.25739
27755000	27880000	60.093582
27760000	27880000	59.004128
27765000	27880000	58.905296
27770000	27880000	58.55506
27775000	27880000	43.95432
27780000	27880000	46.47231
27785000	27880000	46.33482
27790000	27880000	55.075695
27795000	27880000	53.72015
27800000	27880000	52.981876
27805000	27880000	61.42033
27810000	27880000	64.20108
27815000	27880000	83.02233
27820000	27880000	83.44181
27825000	27880000	87.62591
27830000	27880000	76.0785
27835000	27880000	107.50549
27840000	27880000	114.356064
27845000	27880000	106.78972
27850000	27880000	133.56091
27855000	27880000	155.11452
27860000	27880000	192.9557
27865000	27880000	242.71582
27870000	27880000	282.3253
27875000	27880000	581.0816
27880000	27880000	1018.7913
27735000	27885000	67.4434
27740000	27885000	54.84807
27745000	27885000	60.703846
27750000	27885000	48.343433
27755000	27885000	57.212574
27760000	27885000	61.503323
27765000	27885000	56.811375
27770000	27885000	58.192142
27775000	27885000	49.379536
27780000	27885000	60.385525
27785000	27885000	50.21666
27790000	27885000	52.862885
27795000	27885000	52.4259
27800000	27885000	50.463753
27805000	27885000	55.201077
27810000	27885000	65.92099
27815000	27885000	66.884155
27820000	27885000	78.74236
27825000	27885000	83.59273
27830000	27885000	90.53357
27835000	27885000	86.26766
27840000	27885000	87.02865
27845000	27885000	74.98163
27850000	27885000	111.61067
27855000	27885000	132.53581
27860000	27885000	158.59671
27865000	27885000	180.06764
27870000	27885000	192.6175
27875000	27885000	240.64838
27880000	27885000	528.24884
27885000	27885000	1420.8344
27735000	27890000	66.51658
27740000	27890000	66.01792
27745000	27890000	72.381546
27750000	27890000	66.47771
27755000	27890000	56.62609
27760000	27890000	54.109207
27765000	27890000	49.43209
27770000	27890000	35.17745
27775000	27890000	48.87335
27780000	27890000	46.2479
27785000	27890000	53.10771
27790000	27890000	60.588158
27795000	27890000	49.417603
27800000	27890000	53.666515
27805000	27890000	52.683956
27810000	27890000	43.862347
27815000	27890000	68.83028
27820000	27890000	77.16937
27825000	27890000	71.020096
27830000	27890000	78.17731
27835000	27890000	71.93468
27840000	27890000	76.175156
27845000	27890000	83.24421
27850000	27890000	101.722595
27855000	27890000	128.97934
27860000	27890000	131.86995
27865000	27890000	140.6376
27870000	27890000	177.71532
27875000	27890000	228.53236
27880000	27890000	282.071
27885000	27890000	396.5011
27890000	27890000	1360.2098
27735000	27895000	78.59809
27740000	27895000	69.871605
27745000	27895000	54.99118
27750000	27895000	52.74597
27755000	27895000	48.321945
27760000	27895000	44.137062
27765000	27895000	43.42361
27770000	27895000	41.900505
27775000	27895000	51.110455
27780000	27895000	39.58475
27785000	27895000	40.567356
27790000	27895000	41.783054
27795000	27895000	43.410885
27800000	27895000	65.35781
27805000	27895000	51.422455
27810000	27895000	52.658855
27815000	27895000	61.988243
27820000	27895000	58.99232
27825000	27895000	77.41526
27830000	27895000	58.714363
27835000	27895000	78.02715
27840000	27895000	81.50031
27845000	27895000	111.758385
27850000	27895000	86.91002
27855000	27895000	99.58372
27860000	27895000	89.46147
27865000	27895000	124.01641
27870000	27895000	122.86227
27875000	27895000	123.42666
27880000	27895000	187.57956
27885000	27895000	233.73792
27890000	27895000	374.72702
27895000	27895000	1616.9387
27735000	27900000	69.16287
27740000	27900000	67.96771
27745000	27900000	48.75642
27750000	27900000	49.62898
27755000	27900000	48.9638
27760000	27900000	56.19085
27765000	27900000	48.190914
27770000	27900000	54.132755
27775000	27900000	33.145184
27780000	27900000	34.832848
27785000	27900000	43.16152
27790000	27900000	39.313908
27795000	27900000	48.079365
27800000	27900000	40.169838
27805000	27900000	53.263393
27810000	27900000	63.76969
27815000	27900000	46.336445
27820000	27900000	60.824608
27825000	27900000	52.603325
27830000	27900000	58.43186
27835000	27900000	72.38215
27840000	27900000	88.66792
27845000	27900000	79.689415
27850000	27900000	88.06444
27855000	27900000	78.254
27860000	27900000	90.64977
27865000	27900000	104.559875
27870000	27900000	113.07274
27875000	27900000	141.64114
27880000	27900000	146.08089
27885000	27900000	190.22006
27890000	27900000	243.46791
27895000	27900000	664.01416
27900000	27900000	1783.793
27735000	27905000	61.98183
27740000	27905000	72.47795
27745000	27905000	52.982143
27750000	27905000	39.08107
27755000	27905000	58.423916
27760000	27905000	50.218323
27765000	27905000	47.069153
27770000	27905000	42.859814
27775000	27905000	34.75557
27780000	27905000	42.021835
27785000	27905000	35.651615
27790000	27905000	42.99766
27795000	27905000	44.21569
27800000	27905000	40.751564
27805000	27905000	43.46272
27810000	27905000	41.448444
27815000	27905000	60.31834
27820000	27905000	59.64215
27825000	27905000	73.479866
27830000	27905000	73.713806
27835000	27905000	67.13144
27840000	27905000	65.75367
27845000	27905000	73.94532
27850000	27905000	81.82804
27855000	27905000	89.59553
27860000	27905000	109.719086
27865000	27905000	123.296
27870000	27905000	120.81967
27875000	27905000	127.68792
27880000	27905000	138.30896
27885000	27905000	179.77438
27890000	27905000	240.94113
27895000	27905000	285.42645
27900000	27905000	434.27155
27905000	27905000	1113.4384
27735000	27910000	85.47994
27740000	27910000	61.538948
27745000	27910000	68.10907
27750000	27910000	55.51707
27755000	27910000	51.35352
27760000	27910000	55.971592
27765000	27910000	39.926155
27770000	27910000	37.613274
27775000	27910000	32.549446
27780000	27910000	41.6392
27785000	27910000	39.852055
27790000	27910000	42.461708
27795000	27910000	39.670177
27800000	27910000	36.29474
27805000	27910000	45.67708
27810000	27910000	45.247738
27815000	27910000	46.12754
27820000	27910000	50.484623
27825000	27910000	67.25741
27830000	27910000	49.72335
27835000	27910000	58.07484
27840000	27910000	67.42169
27845000	27910000	87.86764
27850000	27910000	66.344894
27855000	27910000	86.05543
27860000	27910000	100.2391
27865000	27910000	108.39284
27870000	27910000	97.748024
27875000	27910000	123.920166
27880000	27910000	127.08419
27885000	27910000	147.7576
27890000	27910000	168.07506
27895000	27910000	212.69212
27900000	27910000	297.1209
27905000	27910000	584.8848
27910000	27910000	1417.8945
27735000	27915000	72.40453
27740000	27915000	68.98683
27745000	27915000	62.46991
27750000	27915000	63.406723
27755000	27915000	60.381702
27760000	27915000	41.648125
27765000	27915000	30.6241
27770000	27915000	31.967669
27775000	27915000	41.288113
27780000	27915000	42.07553
27785000	27915000	42.784588
27790000	27915000	35.717716
27795000	27915000	55.275513
27800000	27915000	45.199986
27805000	27915000	52.309822
27810000	27915000	56.488026
27815000	27915000	51.990875
27820000	27915000	52.95028
27825000	27915000	55.58906
27830000	27915000	74.34576
27835000	27915000	75.95405
27840000	27915000	86.24352
27845000	27915000	69.35151
27850000	27915000	79.10734
27855000	27915000	91.208435
27860000	27915000	85.44611
27865000	27915000	92.62051
27870000	27915000	89.03227
27875000	27915000	101.44187
27880000	27915000	125.72421
27885000	27915000	149.50194
27890000	27915000	153.38054
27895000	27915000	177.8256
27900000	27915000	178.80159
27905000	27915000	327.13855
27910000	27915000	585.6984
27915000	27915000	1699.26
27735000	27920000	66.92519
27740000	27920000	66.94314
27745000	27920000	70.04632
27750000	27920000	59.369453
27755000	27920000	58.129635
27760000	27920000	46.605312
27765000	27920000	51.26597
27770000	27920000	44.898304
27775000	27920000	48.968307
27780000	27920000	42.898384
27785000	27920000	46.02682
27790000	27920000	38.46
27795000	27920000	39.877556
27800000	27920000	50.426197
27805000	27920000	54.74137
27810000	27920000	58.288357
27815000	27920000	58.07496
27820000	27920000	58.276833
27825000	27920000	58.17304
27830000	27920000	74.01779
27835000	27920000	70.194244
27840000	27920000	63.448135
27845000	27920000	67.254845
27850000	27920000	65.84033
27855000	27920000	88.817
27860000	27920000	103.13966
27865000	27920000	90.70124
27870000	27920000	99.46764
27875000	27920000	99.981895
27880000	27920000	123.914764
27885000	27920000	139.98276
27890000	27920000	155.27852
27895000	27920000	142.16794
27900000	27920000	201.15976
27905000	27920000	219.95186
27910000	27920000	236.02261
27915000	27920000	479.3884
27920000	27920000	1578.0225
27735000	27925000	83.21245
27740000	27925000	77.91891
27745000	27925000	75.80679
27750000	27925000	63.15532
27755000	27925000	62.861847
27760000	27925000	47.12766
27765000	27925000	52.540497
27770000	27925000	60.625896
27775000	27925000	49.782177
27780000	27925000	49.99635
27785000	27925000	48.67553
27790000	27925000	47.746864
27795000	27925000	51.303585
27800000	27925000	52.935955
27805000	27925000	45.97272
27810000	27925000	53.48409
27815000	27925000	60.96541
27820000	27925000	73.047554
27825000	27925000	65.56814
27830000	27925000	71.7816
27835000	27925000	72.13656
27840000	27925000	70.844574
27845000	27925000	74.01057
27850000	27925000	70.8452
27855000	27925000	81.76212
27860000	27925000	75.28517
27865000	27925000	96.2178
27870000	27925000	97.05925
27875000	27925000	114.40432
27880000	27925000	124.30069
27885000	27925000	138.34393
27890000	27925000	140.20122
27895000	27925000	185.0085
27900000	27925000	160.21799
27905000	27925000	171.70213
27910000	27925000	228.82259
27915000	27925000	263.57162
27920000	27925000	610.1934
27925000	27925000	1238.2327
27735000	27930000	92.47373
27740000	27930000	94.82337
27745000	27930000	73.56102
27750000	27930000	59.134014
27755000	27930000	78.71299
27760000	27930000	55.262486
27765000	27930000	45.896076
27770000	27930000	45.171974
27775000	27930000	44.729053
27780000	27930000	37.654778
27785000	27930000	36.66
27790000	27930000	39.115013
27795000	27930000	50.57759
27800000	27930000	52.31898
27805000	27930000	53.62569
27810000	27930000	45.61172
27815000	27930000	59.93263
27820000	27930000	55.787956
27825000	27930000	57.75752
27830000	27930000	59.84112
27835000	27930000	42.512646
27840000	27930000	44.06782
27845000	27930000	58.62337
27850000	27930000	55.11512
27855000	27930000	69.59642
27860000	27930000	58.187847
27865000	27930000	78.046265
27870000	27930000	78.62952
27875000	27930000	99.962616
27880000	27930000	119.994934
27885000	27930000	120.216354
27890000	27930000	111.11777
27895000	27930000	113.07457
27900000	27930000	89.115074
27905000	27930000	115.28746
27910000	27930000	109.34566
27915000	27930000	120.57761
27920000	27930000	155.94836
27925000	27930000	234.6511
27930000	27930000	1364.898
27735000	27935000	66.32543
27740000	27935000	71.007835
27745000	27935000	63.159355
27750000	27935000	46.46646
27755000	27935000	51.416824
27760000	27935000	51.92304
27765000	27935000	48.454994
27770000	27935000	41.34163
27775000	27935000	34.29154
27780000	27935000	39.056763
27785000	27935000	40.02626
27790000	27935000	38.77183
27795000	27935000	40.341637
27800000	27935000	45.457386
27805000	27935000	40.02552
27810000	27935000	58.292637
27815000	27935000	50.132324
27820000	27935000	53.610302
27825000	27935000	42.23513
27830000	27935000	45.000145
27835000	27935000	48.794205
27840000	27935000	38.513714
27845000	27935000	48.327217
27850000	27935000	45.290916
27855000	27935000	43.112083
27860000	27935000	48.094864
27865000	27935000	50.439404
27870000	27935000	51.158546
27875000	27935000	68.95997
27880000	27935000	74.758415
27885000	27935000	72.63631
27890000	27935000	72.31965
27895000	27935000	78.18976
27900000	27935000	70.84842
27905000	27935000	87.08538
27910000	27935000	83.02524
27915000	27935000	83.67794
27920000	27935000	106.15154
27925000	27935000	135.84435
27930000	27935000	429.57816
27935000	27935000	1142.3668
27735000	27940000	55.13795
27740000	27940000	61.73236
27745000	27940000	51.482307
27750000	27940000	43.043415
27755000	27940000	42.818077
27760000	27940000	42.523937
27765000	27940000	43.048042
27770000	27940000	40.955563
27775000	27940000	45.15667
27780000	27940000	34.38117
27785000	27940000	41.71235
27790000	27940000	35.865112
27795000	27940000	33.83273
27800000	27940000	45.699333
27805000	27940000	39.455917
27810000	27940000	39.78142
27815000	27940000	42.827282
27820000	27940000	44.668613
27825000	27940000	49.020355
27830000	27940000	38.331142
27835000	27940000	42.409576
27840000	27940000	44.86791
27845000	27940000	37.130764
27850000	27940000	44.75143
27855000	27940000	41.277668
27860000	27940000	53.5787
27865000	27940000	39.897793
27870000	27940000	52.083042
27875000	27940000	50.590458
27880000	27940000	70.29099
27885000	27940000	63.080067
27890000	27940000	67.82892
27895000	27940000	78.929855
27900000	27940000	57.239346
27905000	27940000	66.890594
27910000	27940000	58.717175
27915000	27940000	76.40232
27920000	27940000	86.49545
27925000	27940000	97.21789
27930000	27940000	226.22621
27935000	27940000	554.6833
27940000	27940000	1363.0392
27735000	27945000	58.06566
27740000	27945000	46.216522
27745000	27945000	50.225555
27750000	27945000	48.53714
27755000	27945000	38.623196
27760000	27945000	41.780933
27765000	27945000	33.398273
27770000	27945000	41.089184
27775000	27945000	42.45527
27780000	27945000	33.650513
27785000	27945000	39.001812
27790000	27945000	39.78802
27795000	27945000	27.176674
27800000	27945000	28.84256
27805000	27945000	34.277016
27810000	27945000	43.464863
27815000	27945000	28.918736
27820000	27945000	42.18855
27825000	27945000	37.82679
27830000	27945000	29.837069
27835000	27945000	32.119522
27840000	27945000	34.971127
27845000	27945000	30.774511
27850000	27945000	41.424976
27855000	27945000	51.58272
27860000	27945000	46.753635
27865000	27945000	38.590626
27870000	27945000	48.54876
27875000	27945000	49.181007
27880000	27945000	56.70099
27885000	27945000	70.77723
27890000	27945000	60.044308
27895000	27945000	52.74591
27900000	27945000	76.01284
27905000	27945000	61.468178
27910000	27945000	69.88194
27915000	27945000	65.229004
27920000	27945000	78.80736
27925000	27945000	106.72128
27930000	27945000	159.8143
27935000	27945000	340.58844
27940000	27945000	521.3667
27945000	27945000	1788.6116
27735000	27950000	46.010212
27740000	27950000	48.711155
27745000	27950000	43.744167
27750000	27950000	46.656178
27755000	27950000	39.11117
27760000	27950000	52.42571
27765000	27950000	42.67792
27770000	27950000	41.31824
27775000	27950000	40.320164
27780000	27950000	32.489075
27785000	27950000	31.16561
27790000	27950000	33.765
27795000	27950000	37.505875
27800000	27950000	40.296345
27805000	27950000	38.260204
27810000	27950000	41.82443
27815000	27950000	44.27792
27820000	27950000	47.468414
27825000	27950000	43.025803
27830000	27950000	39.4325
27835000	27950000	34.77928
27840000	27950000	38.95426
27845000	27950000	41.766026
27850000	27950000	37.054382
27855000	27950000	39.615513
27860000	27950000	35.77128
27865000	27950000	41.683407
27870000	27950000	41.87561
27875000	27950000	46.37927
27880000	27950000	52.597145
27885000	27950000	64.153915
27890000	27950000	60.074795
27895000	27950000	59.412964
27900000	27950000	54.536057
27905000	27950000	53.975883
27910000	27950000	57.773426
27915000	27950000	67.13034
27920000	27950000	78.716835
27925000	27950000	92.2548
27930000	27950000	148.49368
27935000	27950000	287.5853
27940000	27950000	349.59198
27945000	27950000	650.4977
27950000	27950000	1216.629
27735000	27955000	36.230934
27740000	27955000	47.516766
27745000	27955000	46.03823
27750000	27955000	44.643818
27755000	27955000	50.278656
27760000	27955000	51.309017
27765000	27955000	46.341286
27770000	27955000	45.33261
27775000	27955000	34.758087
27780000	27955000	33.274246
27785000	27955000	33.962704
27790000	27955000	38.440086
27795000	27955000	43.68996
27800000	27955000	33.12006
27805000	27955000	44.154377
27810000	27955000	26.467916
27815000	27955000	54.97193
27820000	27955000	39.990246
27825000	27955000	38.476337
27830000	27955000	35.110893
27835000	27955000	31.706451
27840000	27955000	35.35883
27845000	27955000	41.228287
27850000	27955000	34.685375
27855000	27955000	30.364243
27860000	27955000	30.135876
27865000	27955000	35.60434
27870000	27955000	47.038044
27875000	27955000	38.306553
27880000	27955000	42.62296
27885000	27955000	45.987457
27890000	27955000	52.73336
27895000	27955000	43.968174
